City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
289,Manoel Urbano,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
290,Medicine Hat,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
291,Samusu,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
292,Souillac,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
293,Hamilton,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
294,Tessalit,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
295,Northam,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
296,Nizhneangarsk,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
297,Ponta Do Sol,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
298,Ewa Beach,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
299,Aswan,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
300,Sao Joao Da Barra,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
301,Kangaatsiaq,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
302,Vichayal,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
303,Himora,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
304,Illintsi,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
305,Sorland,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
306,Neiafu,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
307,Gurskoye,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
308,Kirakira,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
309,Ialibu,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
310,Marcona,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
311,Pontianak,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
312,Yuyao,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
313,Muroto,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
314,Belmonte,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
315,Naze,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
316,Mangrol,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
317,Saint Stephen,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
318,Cockburn Town,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
319,Ngukurr,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
320,Nizwa,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
321,Cam Ranh,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
322,Pisz,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
323,Nevelsk,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
324,Leningradskiy,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
325,Tongliao,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
326,Pandamatenga,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
327,Gamba,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
328,Yarada,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
329,Esperance,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
330,Fairbanks,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
331,Hasaki,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
332,Moree,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
333,Chicama,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
334,Egvekinot,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
335,Yar-Sale,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
336,Sawakin,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
337,Guiratinga,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
338,Tchollire,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
339,Zhigansk,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
340,Tumannyy,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
341,Kodiak,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
342,Tiksi,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
343,Taoudenni,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
344,Yashkul,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
345,Kieta,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
346,Necochea,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
347,Diamantino,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
348,Yelizovo,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
349,Bintulu,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
350,Martapura,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
351,Meyungs,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
352,Diego De Almagro,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
353,Roma,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
354,Penapolis,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
355,Apiai,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
356,Shar,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
357,Urdzhar,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
358,Ridgecrest,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
359,Acapulco,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
360,Litovko,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
361,Warrnambool,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
362,Swan Hill,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
363,Anloga,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
364,Luanda,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
365,Iqaluit,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
366,Loubomo,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
367,Fond Du Lac,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
368,Jiangyou,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
369,Ropczyce,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
370,Burayevo,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
371,Harper,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
372,Faya,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
373,Santa Barbara,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
374,Lancaster,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
375,Mocuba,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
376,Palma Soriano,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
377,Tongchuan,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
378,Huarmey,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
379,Aloleng,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
380,Saint-Augustin,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
381,Magadan,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
382,Haines Junction,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
383,Hihifo,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
384,Taltal,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
385,Penha,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
386,Sorvag,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
387,Hithadhoo,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
388,Cabo San Lucas,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
389,Mahibadhoo,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
390,Nordenham,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
391,Aksarka,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
392,Baturaja,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
393,Saint-Louis,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
394,Ibra,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
395,Chernyshevskiy,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
396,Polohy,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
397,Tarija,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
398,Bowen,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
399,Mount Gambier,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
400,Anahuac,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
401,Buchanan,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
402,Kem,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
403,Nelson Bay,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
404,Klaksvik,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
405,Ozernovskiy,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
406,Manggar,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
407,Omboue,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
408,At-Bashi,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
409,Sinnamary,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
410,Miguel Auza,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
411,Toropets,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
412,Jardim,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
413,Torbay,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
414,Sistranda,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
415,Turka,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
416,Chase,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
417,Husavik,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
418,Bairiki,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
419,Zhezkazgan,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
420,Aflu,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
421,Grand River South East,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
422,Nanortalik,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
423,Turayf,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
424,Sainte-Agathe-Des-Monts,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
425,Smolensk,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
426,Richards Bay,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
427,Kikwit,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
428,Soubre,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
429,Gogrial,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
430,Griffith,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
431,Kloulklubed,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
432,Troitskoye,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
433,Coihaique,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
434,Kuantan,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
435,Vaitupu,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
436,Grivenskaya,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
437,Sibolga,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
438,Hole Narsipur,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
439,Guanica,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
440,Anadyr,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
441,Wagar,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
442,Enshi,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
443,Rawson,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
444,Barawe,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
445,Aklavik,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
446,Solnechnyy,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
447,Kastamonu,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
448,Lavrentiya,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
449,Jodhpur,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
450,Batamshinskiy,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
451,Manta,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
452,Terra Santa,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
453,Eldorado,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
454,Manzanillo,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
455,Pitiquito,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
456,Singaraja,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
457,Vagur,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
458,Canarana,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
459,Ostrovnoy,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
460,Tocoa,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
461,Road Town,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
462,Dingle,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
463,Pimentel,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
464,Kruisfontein,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
465,Atbasar,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
466,Manicore,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
467,Matay,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
468,Calvinia,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
469,Rundu,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
470,Ascension,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
471,Sebring,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
472,Santo Domingo,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
473,Kavaratti,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
474,Berlevag,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
475,Berbera,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
476,Puerto Colombia,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
477,Alyangula,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
478,Kavieng,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
479,San Quintin,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
480,Muli,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
481,Clifton,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
482,Okha,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
483,Mayo,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
484,Sauteurs,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
485,Labuhan,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
486,Labrea,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
487,Rjukan,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
488,Kenai,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
489,Marovoay,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
490,Yunjinghong,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
491,Katsuura,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
492,Christiansburg,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
493,Khoy,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
494,Kamenskoye,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
495,Alto Baudo,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
496,Stoyba,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
497,Macaubas,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
498,Kazachinskoye,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
499,Khorinsk,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
500,Bandarbeyla,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
501,Narva-Joesuu,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
502,Sandnessjoen,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
503,Zaozerne,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
504,Mondolfo,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
505,Labutta,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
506,Songea,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
507,Baherden,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
508,Martin,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
509,Padang,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
510,Santa Rosa,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
511,Glinka,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
512,Ciudad Bolivar,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
513,Bollnas,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
514,Pitimbu,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
515,Chiang Rai,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
516,Poum,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
517,Garmsar,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
518,Tungkang,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
519,Timizart,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
520,Port Elizabeth,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
521,Tura,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
522,Acarau,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
523,Lolua,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
524,Havoysund,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
525,Kyshtovka,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
526,Vorokhta,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
527,Zhuhai,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
528,Flinders,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
529,Alekseyevsk,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
530,San Carlos De Bariloche,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
531,Garowe,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
532,Krasnokamensk,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
533,Surt,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
534,George,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
535,Mrirt,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
536,Jabiru,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
537,Marv Dasht,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
538,Rocha,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
539,Celestun,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
540,Coahuayana,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
541,Comodoro Rivadavia,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
542,Peniche,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
543,Jumla,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
544,Kelo,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
545,Dicabisagan,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
546,Breves,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
547,Vavuniya,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
548,Pucallpa,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
549,Mecca,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
550,Ngaoundere,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
551,Waipawa,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
552,Metro,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
553,Guelengdeng,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
554,Giddarbaha,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
555,Pisco,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
556,Natal,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
557,Dwarka,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
558,Khurba,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
559,Mercedes,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
560,Bafata,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
561,Minab,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
562,Fairmont,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
563,Rio Branco Do Sul,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
564,Khuzhir,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
565,Syracuse,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
566,San Miguel,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
567,Paita,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
568,Yeppoon,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
569,Nurota,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
570,Macusani,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
571,Port Augusta,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
572,Karratha,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
573,Phan Rang,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
574,Moranbah,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
575,Atar,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
576,Jalu,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
577,Tucuman,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
578,Hammond,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
579,Yerbogachen,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
580,Baykit,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
581,Kortkeros,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
582,San Juan,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
